identity_id,customer_id,identifier_type,identifier_value,device_type,browser,ip_region,active_hours,confidence,matched_by
ID_F2AA3538,CUST_D4854721,phone,918536493702,,,DL,Evening,1.0,deterministic
ID_18294F6F,CUST_079742A8,email,harsh382@gmail.com,,,TN,Night,1.0,deterministic
ID_F1A803F0,CUST_079742A8,device_id,DEV_C3897402,Mobile,Firefox,DL,Afternoon,1.0,deterministic
ID_58244F02,CUST_90355462,email,kevin422@gmail.com,,,KA,Evening,1.0,deterministic
ID_45BF634E,CUST_90355462,device_id,DEV_1D721F89,Mobile,Firefox,MH,Morning,1.0,deterministic
ID_FAF34448,CUST_17CE53E7,email,varsha557@gmail.com,,,TN,Evening,1.0,deterministic
ID_993DD2A0,CUST_17CE53E7,device_id,DEV_25D28549,Mobile,Edge,TN,Morning,1.0,deterministic
ID_5618D9DA,CUST_0863F041,email,odika715@gmail.com,,,TN,Afternoon,1.0,deterministic
ID_3DB159A9,CUST_0863F041,device_id,DEV_DA5C25A8,Desktop,Chrome,DL,Night,1.0,deterministic
ID_0E3DBA21,CUST_0863F041,phone,918605666021,,,DL,Morning,1.0,deterministic
ID_1824B6DC,CUST_2EFCFE48,email,manthan396@gmail.com,,,TN,Morning,1.0,deterministic
ID_04C94A06,CUST_2EFCFE48,device_id,DEV_223AEC73,Mobile,Chrome,TN,Morning,1.0,deterministic
ID_42E2A2EA,CUST_A1886EE9,email,david273@gmail.com,,,MH,Evening,1.0,deterministic
ID_750A087B,CUST_A1886EE9,device_id,DEV_7C553D80,Desktop,Chrome,DL,Night,1.0,deterministic
ID_B3F43486,CUST_D49BFB32,email,pranit634@gmail.com,,,TN,Afternoon,1.0,deterministic
ID_D1CCA101,CUST_D49BFB32,device_id,DEV_44DC5A66,Mobile,Chrome,KA,Morning,1.0,deterministic
ID_DE92613A,CUST_D49BFB32,phone,917428788147,,,DL,Evening,1.0,deterministic
ID_613F1C5B,CUST_F32EC161,email,gauri238@gmail.com,,,DL,Night,1.0,deterministic
ID_FBA0B873,CUST_F32EC161,device_id,DEV_CA48C52F,Desktop,Chrome,KA,Morning,1.0,deterministic
ID_D90074F5,CUST_F32EC161,phone,918238940229,,,KA,Afternoon,1.0,deterministic
ID_B5D807BA,CUST_637934D3,email,nihal78@gmail.com,,,KA,Morning,1.0,deterministic
ID_35FE97DF,CUST_637934D3,device_id,DEV_EFA2C152,Desktop,Edge,DL,Evening,1.0,deterministic
ID_AE14AD51,CUST_637934D3,phone,918142078842,,,MH,Morning,1.0,deterministic
ID_2389CA53,CUST_AC3367D9,email,siya380@gmail.com,,,DL,Evening,1.0,deterministic
ID_D9020C84,CUST_AC3367D9,device_id,DEV_1C492DAA,Desktop,Safari,KA,Morning,1.0,deterministic
ID_B76EC8AF,CUST_23CA8613,email,faras684@gmail.com,,,TN,Evening,1.0,deterministic
ID_D351EA80,CUST_23CA8613,device_id,DEV_CE19ADD1,Tablet,Safari,KA,Evening,1.0,deterministic
ID_E52526D4,CUST_A9F28BD6,email,warinder851@gmail.com,,,MH,Afternoon,1.0,deterministic
ID_C5CA63F9,CUST_A9F28BD6,device_id,DEV_D817D625,Tablet,Safari,KA,Afternoon,1.0,deterministic
ID_28E94B6D,CUST_A9F28BD6,phone,917699473014,,,TN,Night,1.0,deterministic
ID_C3B5D28B,CUST_C2529F48,email,ishwar69@gmail.com,,,MH,Night,1.0,deterministic
ID_D0CF2231,CUST_C2529F48,device_id,DEV_46270655,Desktop,Edge,KA,Morning,1.0,deterministic
ID_39B5DF61,CUST_AB791841,email,niharika182@gmail.com,,,DL,Night,1.0,deterministic
ID_CACC9547,CUST_AB791841,device_id,DEV_535A5B55,Mobile,Edge,DL,Night,1.0,deterministic
ID_0B9BE187,CUST_AB791841,phone,918041817773,,,MH,Night,1.0,deterministic
ID_619CFA78,CUST_C95518E2,email,mohammed713@gmail.com,,,DL,Morning,1.0,deterministic
ID_7D2F6880,CUST_C95518E2,device_id,DEV_D8B9921B,Desktop,Firefox,DL,Night,1.0,deterministic
ID_8395EB08,CUST_C95518E2,phone,918811539453,,,MH,Evening,1.0,deterministic
ID_5C2651E5,CUST_ACB3D092,email,yoshita176@gmail.com,,,KA,Evening,1.0,deterministic
ID_26E0F1F0,CUST_ACB3D092,device_id,DEV_01657FCC,Desktop,Firefox,DL,Night,1.0,deterministic
ID_846D809F,CUST_EB22D54A,email,oeshi775@gmail.com,,,DL,Night,1.0,deterministic
ID_425D9C47,CUST_EB22D54A,device_id,DEV_0A9AF4C6,Desktop,Safari,KA,Afternoon,1.0,deterministic
ID_D203DD4A,CUST_EB22D54A,phone,918320618952,,,KA,Morning,1.0,deterministic
ID_66A5B1F7,CUST_653FCFFE,email,vanya875@gmail.com,,,MH,Morning,1.0,deterministic
ID_1B8CA2B4,CUST_653FCFFE,device_id,DEV_FAEF1F2B,Desktop,Firefox,TN,Morning,1.0,deterministic
ID_C99DAA24,CUST_653FCFFE,phone,918130796919,,,TN,Morning,1.0,deterministic
ID_810E9F51,CUST_3E813AFB,email,gauri153@gmail.com,,,DL,Afternoon,1.0,deterministic
ID_6B54A42F,CUST_3E813AFB,device_id,DEV_00DA9A94,Desktop,Firefox,TN,Afternoon,1.0,deterministic
ID_7CB65F2B,CUST_3E813AFB,phone,917178945990,,,KA,Morning,1.0,deterministic
ID_1FAEA569,CUST_1247D355,email,upkaar190@gmail.com,,,TN,Night,1.0,deterministic
ID_D75F3450,CUST_1247D355,device_id,DEV_97140FF3,Mobile,Chrome,KA,Night,1.0,deterministic
ID_2BEE026C,CUST_1247D355,phone,918070482891,,,TN,Night,1.0,deterministic
ID_694D6753,CUST_99797127,email,riya268@gmail.com,,,TN,Afternoon,1.0,deterministic
ID_09A5561D,CUST_99797127,device_id,DEV_87A44F5D,Mobile,Firefox,DL,Morning,1.0,deterministic
ID_27AE7610,CUST_2FA80455,email,matthew456@gmail.com,,,TN,Night,1.0,deterministic
ID_7E9CDDC8,CUST_2FA80455,device_id,DEV_C7E1DDA1,Desktop,Safari,TN,Afternoon,1.0,deterministic
ID_6B16213B,CUST_2FA80455,phone,919712268753,,,TN,Evening,1.0,deterministic
ID_DC45D262,CUST_9BE8EFDB,email,veer198@gmail.com,,,MH,Evening,1.0,deterministic
ID_F63168D6,CUST_9BE8EFDB,device_id,DEV_650CC82A,Tablet,Firefox,TN,Evening,1.0,deterministic
ID_B9742A14,CUST_9BE8EFDB,phone,917104430915,,,DL,Evening,1.0,deterministic
ID_F795A47D,CUST_23F288E0,email,anmol744@gmail.com,,,TN,Night,1.0,deterministic
ID_19F0779E,CUST_23F288E0,device_id,DEV_93572638,Mobile,Firefox,KA,Evening,1.0,deterministic
ID_A58BE05F,CUST_23F288E0,phone,918231265369,,,TN,Evening,1.0,deterministic
ID_67745441,CUST_B4EBE1E3,email,jhalak285@gmail.com,,,DL,Evening,1.0,deterministic
ID_00F363D0,CUST_B4EBE1E3,device_id,DEV_D91D6E18,Desktop,Firefox,MH,Evening,1.0,deterministic
ID_C2A78F6B,CUST_B4EBE1E3,phone,917439222844,,,DL,Morning,1.0,deterministic
ID_70885C4C,CUST_0B71948B,email,samuel338@gmail.com,,,TN,Morning,1.0,deterministic
ID_86B3DF27,CUST_0B71948B,device_id,DEV_FEAF24ED,Desktop,Firefox,KA,Morning,1.0,deterministic
ID_14F6F74E,CUST_84D2D851,email,jai620@gmail.com,,,DL,Afternoon,1.0,deterministic
ID_F5746C15,CUST_84D2D851,device_id,DEV_815C1C9B,Desktop,Firefox,DL,Afternoon,1.0,deterministic
ID_4700F22E,CUST_84D2D851,phone,918600049533,,,KA,Morning,1.0,deterministic
ID_37A4892E,CUST_A44512C0,email,girik53@gmail.com,,,DL,Morning,1.0,deterministic
ID_21F3D679,CUST_A44512C0,device_id,DEV_1193B18F,Tablet,Chrome,TN,Night,1.0,deterministic
ID_552BA892,CUST_A44512C0,phone,917510954071,,,DL,Afternoon,1.0,deterministic
ID_4365EE82,CUST_483EE7A7,email,krish231@gmail.com,,,KA,Evening,1.0,deterministic
ID_FC0D41AF,CUST_483EE7A7,device_id,DEV_1AC51532,Desktop,Firefox,MH,Evening,1.0,deterministic
ID_3F20A61A,CUST_483EE7A7,phone,919750034712,,,MH,Evening,1.0,deterministic
ID_28B4745D,CUST_33336E21,email,daksha535@gmail.com,,,MH,Night,1.0,deterministic
ID_5DA08B2E,CUST_33336E21,device_id,DEV_0D095ACE,Desktop,Edge,KA,Night,1.0,deterministic
ID_2E2C04D4,CUST_33336E21,phone,918865516931,,,MH,Afternoon,1.0,deterministic
ID_2A87B0B0,CUST_9FAC6DE4,email,nachiket859@gmail.com,,,DL,Morning,1.0,deterministic
ID_DE51BF08,CUST_9FAC6DE4,device_id,DEV_2B0DAC2B,Desktop,Edge,MH,Night,1.0,deterministic
ID_7D44E1CF,CUST_9FAC6DE4,phone,917833578664,,,MH,Morning,1.0,deterministic
ID_8473ADF7,CUST_8D231AE2,email,nitara731@gmail.com,,,DL,Morning,1.0,deterministic
ID_F1D79522,CUST_8D231AE2,device_id,DEV_D087505C,Tablet,Firefox,KA,Morning,1.0,deterministic
ID_6B24842A,CUST_8D231AE2,phone,918903579683,,,MH,Afternoon,1.0,deterministic
ID_F60B3586,CUST_FD5C5434,email,darpan870@gmail.com,,,MH,Night,1.0,deterministic
ID_C3FEEE5A,CUST_FD5C5434,device_id,DEV_D6FB60FB,Mobile,Firefox,DL,Morning,1.0,deterministic
ID_266042DE,CUST_FD5C5434,phone,919978157366,,,KA,Afternoon,1.0,deterministic
ID_0E524C25,CUST_5E03E8A0,email,luke40@gmail.com,,,MH,Afternoon,1.0,deterministic
ID_48A4ED27,CUST_5E03E8A0,device_id,DEV_70567DDD,Tablet,Safari,KA,Night,1.0,deterministic
ID_D2884BC8,CUST_5E03E8A0,phone,919013234920,,,KA,Night,1.0,deterministic
ID_596A72FE,CUST_4E1F226E,email,forum214@gmail.com,,,TN,Morning,1.0,deterministic
ID_872BE486,CUST_4E1F226E,device_id,DEV_97A1423F,Tablet,Safari,MH,Afternoon,1.0,deterministic
ID_D9ACA726,CUST_4E1F226E,phone,918314962165,,,DL,Afternoon,1.0,deterministic
ID_B4400EE8,CUST_188B84EE,email,girik790@gmail.com,,,TN,Morning,1.0,deterministic
ID_84CC52C8,CUST_188B84EE,device_id,DEV_BBC1F996,Mobile,Chrome,TN,Afternoon,1.0,deterministic
ID_7BBA280F,CUST_FBB9A1EC,email,priya510@gmail.com,,,TN,Evening,1.0,deterministic
ID_C863AE73,CUST_FBB9A1EC,device_id,DEV_5E4ACF99,Mobile,Firefox,TN,Evening,1.0,deterministic
ID_86BC69D9,CUST_FBB9A1EC,phone,919875328526,,,MH,Evening,1.0,deterministic
ID_78135C52,CUST_E469213F,email,vasatika464@gmail.com,,,KA,Evening,1.0,deterministic
ID_5D0C2698,CUST_E469213F,device_id,DEV_A1D4844A,Tablet,Safari,KA,Evening,1.0,deterministic
ID_74F7516F,CUST_E469213F,phone,917347442643,,,DL,Evening,1.0,deterministic
ID_1690B56B,CUST_9A03823A,email,mason640@gmail.com,,,DL,Night,1.0,deterministic
ID_BA91BCE2,CUST_9A03823A,device_id,DEV_06E5E863,Mobile,Firefox,MH,Night,1.0,deterministic
ID_22FE24AE,CUST_9A03823A,phone,919702734580,,,TN,Evening,1.0,deterministic
ID_1BB25FBE,CUST_0EE83A44,email,charvi640@gmail.com,,,DL,Night,1.0,deterministic
ID_911BA080,CUST_0EE83A44,device_id,DEV_23983544,Desktop,Safari,DL,Evening,1.0,deterministic
ID_F92DF45A,CUST_0EE83A44,phone,918994107667,,,KA,Morning,1.0,deterministic
ID_CDE39D24,CUST_8B5D9007,email,bhavika709@gmail.com,,,KA,Evening,1.0,deterministic
ID_EE12AFD9,CUST_8B5D9007,device_id,DEV_9A115120,Tablet,Chrome,KA,Afternoon,1.0,deterministic
ID_208AB037,CUST_8B5D9007,phone,918505277102,,,MH,Night,1.0,deterministic
ID_2309A275,CUST_B3765000,email,upma792@gmail.com,,,DL,Evening,1.0,deterministic
ID_D9BA6975,CUST_B3765000,device_id,DEV_7465ABE8,Desktop,Chrome,MH,Morning,1.0,deterministic
ID_9D8B4E2D,CUST_B3765000,phone,917984282061,,,MH,Afternoon,1.0,deterministic
ID_C6DD455E,CUST_F0EF17C0,email,kavya796@gmail.com,,,TN,Evening,1.0,deterministic
ID_5243CDE1,CUST_F0EF17C0,device_id,DEV_27E11C73,Tablet,Edge,DL,Night,1.0,deterministic
ID_AE544EDA,CUST_F0EF17C0,phone,917782495875,,,KA,Night,1.0,deterministic
ID_E6A3B677,CUST_82D9BCE5,email,wazir493@gmail.com,,,KA,Morning,1.0,deterministic
ID_7B8766AE,CUST_82D9BCE5,device_id,DEV_55C6B6AC,Tablet,Firefox,DL,Afternoon,1.0,deterministic
ID_35C83105,CUST_82D9BCE5,phone,919704584092,,,TN,Night,1.0,deterministic
ID_F8067B6B,CUST_8F7A5C8B,email,rehaan760@gmail.com,,,DL,Afternoon,1.0,deterministic
ID_707AF0AE,CUST_8F7A5C8B,device_id,DEV_85467B59,Mobile,Edge,MH,Night,1.0,deterministic
ID_E93C2CD4,CUST_8F7A5C8B,phone,918909117413,,,MH,Morning,1.0,deterministic
ID_9518B76D,CUST_4F041D51,email,pavani307@gmail.com,,,MH,Afternoon,1.0,deterministic
ID_300127B9,CUST_4F041D51,device_id,DEV_88F9A976,Tablet,Firefox,KA,Morning,1.0,deterministic
ID_975AFB72,CUST_4F041D51,phone,918124966573,,,TN,Afternoon,1.0,deterministic
ID_A8492E14,CUST_FF17432C,email,peter490@gmail.com,,,TN,Morning,1.0,deterministic
ID_52727383,CUST_FF17432C,device_id,DEV_4220A7E4,Mobile,Firefox,TN,Afternoon,1.0,deterministic
ID_B35139DF,CUST_FF17432C,phone,918547784564,,,DL,Morning,1.0,deterministic
ID_70B31D69,CUST_B5684CA8,email,yamini128@gmail.com,,,DL,Evening,1.0,deterministic
ID_F0EE3E78,CUST_B5684CA8,device_id,DEV_5E37EFD7,Desktop,Safari,KA,Night,1.0,deterministic
ID_A52AC6D5,CUST_B5684CA8,phone,919571222359,,,DL,Afternoon,1.0,deterministic
ID_DC55345F,CUST_56D08890,email,madhav687@gmail.com,,,KA,Night,1.0,deterministic
ID_877A0F70,CUST_56D08890,device_id,DEV_CA5AFAEB,Desktop,Edge,TN,Afternoon,1.0,deterministic
ID_5C92BBDB,CUST_56D08890,phone,917390106532,,,TN,Night,1.0,deterministic
ID_A3F9BABD,CUST_867A7DE6,email,krisha344@gmail.com,,,KA,Evening,1.0,deterministic
ID_58E85016,CUST_867A7DE6,device_id,DEV_86C3EA4A,Desktop,Safari,KA,Morning,1.0,deterministic
ID_1CB5E964,CUST_867A7DE6,phone,919804554913,,,TN,Night,1.0,deterministic
ID_DF9C91D6,CUST_9F3A1613,email,rachit817@gmail.com,,,KA,Morning,1.0,deterministic
ID_9DCC2DC8,CUST_9F3A1613,device_id,DEV_6ACB888A,Desktop,Chrome,TN,Night,1.0,deterministic
ID_2A4FB378,CUST_19F2196D,email,turvi339@gmail.com,,,TN,Evening,1.0,deterministic
ID_3D12BBCC,CUST_19F2196D,device_id,DEV_0A5A2653,Desktop,Safari,MH,Evening,1.0,deterministic
ID_A94AD29A,CUST_11C948DA,email,yagnesh583@gmail.com,,,KA,Afternoon,1.0,deterministic
ID_A4D61A66,CUST_11C948DA,device_id,DEV_A4B13A66,Tablet,Edge,TN,Night,1.0,deterministic
ID_D47CFE83,CUST_11C948DA,phone,919534434428,,,MH,Morning,1.0,deterministic
ID_AB729F6A,CUST_58606570,email,reva293@gmail.com,,,KA,Morning,1.0,deterministic
ID_28B7E502,CUST_58606570,device_id,DEV_FD654E37,Desktop,Chrome,KA,Afternoon,1.0,deterministic
ID_F0039FD6,CUST_58606570,phone,917612360533,,,DL,Morning,1.0,deterministic
ID_37E460D5,CUST_C77883ED,email,chatura777@gmail.com,,,TN,Evening,1.0,deterministic
ID_5797D364,CUST_C77883ED,device_id,DEV_E76001A5,Tablet,Edge,DL,Evening,1.0,deterministic
ID_E0D3519A,CUST_C77883ED,phone,917961313290,,,KA,Night,1.0,deterministic
ID_3D092058,CUST_DD40A301,email,warinder554@gmail.com,,,KA,Morning,1.0,deterministic
ID_8B32D390,CUST_DD40A301,device_id,DEV_0D151F5A,Mobile,Firefox,DL,Evening,1.0,deterministic
ID_5D4E07B4,CUST_DD40A301,phone,918883490317,,,KA,Evening,1.0,deterministic
ID_9306BA36,CUST_D8D2FDCB,email,yashica578@gmail.com,,,DL,Morning,1.0,deterministic
ID_226E77B0,CUST_D8D2FDCB,device_id,DEV_5848945E,Tablet,Chrome,DL,Night,1.0,deterministic
ID_CAE0BCD3,CUST_9FA79122,email,nathaniel158@gmail.com,,,TN,Night,1.0,deterministic
ID_911F0145,CUST_9FA79122,device_id,DEV_65F2A6E8,Desktop,Firefox,DL,Night,1.0,deterministic
ID_DE899CBE,CUST_9FA79122,phone,919188974505,,,TN,Night,1.0,deterministic
ID_A9CFA1DB,CUST_97CD1252,email,lopa217@gmail.com,,,KA,Night,1.0,deterministic
ID_33890122,CUST_97CD1252,device_id,DEV_8D382D68,Desktop,Firefox,DL,Evening,1.0,deterministic
ID_F0F1F32D,CUST_97CD1252,phone,917666252094,,,KA,Night,1.0,deterministic
ID_7AFE29D5,CUST_D826C7E9,email,sarthak399@gmail.com,,,MH,Evening,1.0,deterministic
ID_B00DEA0D,CUST_D826C7E9,device_id,DEV_6B0F36C6,Desktop,Edge,MH,Morning,1.0,deterministic
ID_CC71F6AA,CUST_D826C7E9,phone,919049426153,,,DL,Night,1.0,deterministic
ID_D425D795,CUST_8A9962A4,email,faraj946@gmail.com,,,KA,Night,1.0,deterministic
ID_78DA86C6,CUST_8A9962A4,device_id,DEV_10F974F6,Tablet,Safari,KA,Afternoon,1.0,deterministic
ID_7AFE8DF4,CUST_0DB8C5EC,email,januja121@gmail.com,,,TN,Afternoon,1.0,deterministic
ID_18C3FCC0,CUST_0DB8C5EC,device_id,DEV_4A08D858,Tablet,Edge,MH,Morning,1.0,deterministic
ID_28A69E6C,CUST_90E53D61,email,inaya231@gmail.com,,,MH,Night,1.0,deterministic
ID_C373F69D,CUST_90E53D61,device_id,DEV_9FF4CC27,Mobile,Edge,KA,Afternoon,1.0,deterministic
ID_1DC2EE93,CUST_90E53D61,phone,917991816224,,,TN,Morning,1.0,deterministic
ID_12FA331F,CUST_04AB380C,email,rajata812@gmail.com,,,MH,Afternoon,1.0,deterministic
ID_8CF6E817,CUST_04AB380C,device_id,DEV_DF04F8DE,Mobile,Chrome,MH,Evening,1.0,deterministic
ID_866E42E5,CUST_D57FE0BC,email,amara316@gmail.com,,,DL,Night,1.0,deterministic
ID_C1BC4C9C,CUST_D57FE0BC,device_id,DEV_A599A2CD,Tablet,Firefox,TN,Morning,1.0,deterministic
ID_D4064B6C,CUST_D57FE0BC,phone,919639475818,,,KA,Morning,1.0,deterministic
ID_4BB52476,CUST_C52FAA26,email,logan418@gmail.com,,,MH,Morning,1.0,deterministic
ID_089AC640,CUST_C52FAA26,device_id,DEV_D6096F18,Mobile,Safari,MH,Evening,1.0,deterministic
ID_EBB89C5B,CUST_C52FAA26,phone,918586765389,,,KA,Morning,1.0,deterministic
ID_DC008DBD,CUST_22023F09,email,quincy814@gmail.com,,,DL,Night,1.0,deterministic
ID_83CD0C82,CUST_22023F09,device_id,DEV_8B9927C7,Desktop,Edge,KA,Afternoon,1.0,deterministic
ID_CDE6AB64,CUST_22023F09,phone,917272651772,,,MH,Night,1.0,deterministic
ID_05A79B25,CUST_D3EF9E22,email,hardik835@gmail.com,,,DL,Night,1.0,deterministic
ID_036DFBFC,CUST_D3EF9E22,device_id,DEV_29E6E326,Tablet,Safari,KA,Night,1.0,deterministic
ID_8A75C182,CUST_D3EF9E22,phone,918544550578,,,TN,Night,1.0,deterministic
ID_459CF423,CUST_FE7CF396,email,nitesh93@gmail.com,,,TN,Evening,1.0,deterministic
ID_54427A9C,CUST_FE7CF396,device_id,DEV_F813C27B,Desktop,Edge,MH,Afternoon,1.0,deterministic
ID_2CA2FD74,CUST_E95ED05E,email,frado459@gmail.com,,,MH,Afternoon,1.0,deterministic
ID_3146A083,CUST_E95ED05E,device_id,DEV_024CD48E,Mobile,Edge,MH,Night,1.0,deterministic
ID_65C31ABB,CUST_E95ED05E,phone,917087390247,,,TN,Morning,1.0,deterministic
ID_3A424CDD,CUST_79EBAC2B,email,divya312@gmail.com,,,TN,Evening,1.0,deterministic
ID_93CF4CD7,CUST_79EBAC2B,device_id,DEV_03AE900A,Desktop,Edge,MH,Morning,1.0,deterministic
ID_97C9785C,CUST_79EBAC2B,phone,917305379032,,,TN,Afternoon,1.0,deterministic
ID_4FCD02D2,CUST_E10AE950,email,qasim332@gmail.com,,,MH,Afternoon,1.0,deterministic
ID_932B3D05,CUST_E10AE950,device_id,DEV_2796F3DC,Tablet,Chrome,DL,Morning,1.0,deterministic
ID_53A520A9,CUST_E10AE950,phone,919038396705,,,MH,Night,1.0,deterministic
ID_F6C198B2,CUST_467A7CB2,email,akshay451@gmail.com,,,MH,Morning,1.0,deterministic
ID_BFB54E7A,CUST_467A7CB2,device_id,DEV_F0BC6965,Tablet,Edge,TN,Morning,1.0,deterministic
ID_DB99A2FD,CUST_467A7CB2,phone,919004953403,,,TN,Morning,1.0,deterministic
ID_7627A989,CUST_055B9C2E,email,bhavani784@gmail.com,,,MH,Afternoon,1.0,deterministic
ID_FE1150CB,CUST_055B9C2E,device_id,DEV_44A064D6,Mobile,Chrome,DL,Morning,1.0,deterministic
ID_71FB144F,CUST_055B9C2E,phone,919384124816,,,TN,Afternoon,1.0,deterministic
ID_3B272B4C,CUST_D0A5B691,email,varsha283@gmail.com,,,TN,Morning,1.0,deterministic
ID_B6E6E49E,CUST_D0A5B691,device_id,DEV_FC7298DE,Desktop,Firefox,DL,Afternoon,1.0,deterministic
ID_F8D0C856,CUST_FF1FD384,email,hritik513@gmail.com,,,DL,Evening,1.0,deterministic
ID_5BA0B1A1,CUST_FF1FD384,device_id,DEV_E6D7512C,Desktop,Firefox,MH,Afternoon,1.0,deterministic
ID_B00C3220,CUST_FF1FD384,phone,918089040205,,,KA,Morning,1.0,deterministic
ID_C83225DC,CUST_9C7733C9,email,harinakshi254@gmail.com,,,KA,Morning,1.0,deterministic
ID_BAC738EA,CUST_9C7733C9,device_id,DEV_2184F7F6,Mobile,Firefox,KA,Afternoon,1.0,deterministic
ID_BB7B6F3B,CUST_9C7733C9,phone,917172638798,,,DL,Afternoon,1.0,deterministic
ID_2BA98F6B,CUST_89CE4A1E,email,keya329@gmail.com,,,TN,Morning,1.0,deterministic
ID_47EE5036,CUST_89CE4A1E,device_id,DEV_BB96DB1F,Mobile,Chrome,TN,Night,1.0,deterministic
ID_3A1D00BF,CUST_3BBD2672,email,neelima580@gmail.com,,,DL,Morning,1.0,deterministic
ID_DC96E1B8,CUST_3BBD2672,device_id,DEV_0F765576,Tablet,Safari,DL,Morning,1.0,deterministic
ID_7C85FB5C,CUST_3BBD2672,phone,917249995453,,,KA,Night,1.0,deterministic
ID_FFCFA7EB,CUST_0522E9F6,email,alka667@gmail.com,,,MH,Night,1.0,deterministic
ID_6B566CDD,CUST_0522E9F6,device_id,DEV_68CF3AF0,Desktop,Chrome,TN,Afternoon,1.0,deterministic
ID_D552C94B,CUST_0522E9F6,phone,918737466788,,,KA,Afternoon,1.0,deterministic
ID_7CC03CB6,CUST_AFD558F5,email,balendra582@gmail.com,,,KA,Afternoon,1.0,deterministic
ID_8DDFF177,CUST_AFD558F5,device_id,DEV_FCA8872E,Mobile,Chrome,TN,Afternoon,1.0,deterministic
ID_007944D3,CUST_43F3B4AD,email,andrew649@gmail.com,,,KA,Morning,1.0,deterministic
ID_E9345691,CUST_43F3B4AD,device_id,DEV_1839D425,Tablet,Chrome,TN,Evening,1.0,deterministic
ID_E655F263,CUST_F263F203,email,geetika599@gmail.com,,,KA,Morning,1.0,deterministic
ID_EAF07EB5,CUST_F263F203,device_id,DEV_E81E3B03,Mobile,Edge,TN,Night,1.0,deterministic
ID_B6935597,CUST_F263F203,phone,918871517779,,,KA,Night,1.0,deterministic
ID_5553F6A1,CUST_AA650E61,email,simon118@gmail.com,,,KA,Afternoon,1.0,deterministic
ID_14B6586E,CUST_AA650E61,device_id,DEV_5DD10E81,Desktop,Edge,TN,Afternoon,1.0,deterministic
ID_E92F3590,CUST_AA650E61,phone,918001294338,,,DL,Night,1.0,deterministic
ID_5F4F7909,CUST_37E7FB43,email,jagvi334@gmail.com,,,MH,Afternoon,1.0,deterministic
ID_8800050E,CUST_37E7FB43,device_id,DEV_23758D8E,Mobile,Chrome,KA,Morning,1.0,deterministic
ID_54491229,CUST_AB0C4AE8,email,tamanna139@gmail.com,,,KA,Evening,1.0,deterministic
ID_D635371D,CUST_AB0C4AE8,device_id,DEV_F44E5433,Desktop,Edge,TN,Afternoon,1.0,deterministic
ID_0FBB1544,CUST_AB0C4AE8,phone,917970874743,,,MH,Morning,1.0,deterministic
ID_5977C874,CUST_70827BC2,email,arin377@gmail.com,,,KA,Night,1.0,deterministic
ID_0A303090,CUST_70827BC2,device_id,DEV_1CED7C3E,Mobile,Firefox,KA,Morning,1.0,deterministic
ID_ED3643A1,CUST_70827BC2,phone,919175858564,,,KA,Afternoon,1.0,deterministic
ID_8891447B,CUST_STORY_RAHUL,email,rahul@gmail.com,,,DL,Afternoon,1.0,deterministic
ID_C14D109F,CUST_STORY_RAHUL,device_id,DEV_RAHUL_PHONE,Tablet,Firefox,DL,Morning,1.0,deterministic
ID_BDACDEF1,CUST_STORY_RAHUL,device_id,DEV_RAHUL_LAPTOP,Mobile,Safari,MH,Morning,1.0,deterministic
ID_20FB1B54,CUST_STORY_RAHUL,device_id,DEV_RAHUL_TABLET,Tablet,Firefox,DL,Evening,1.0,deterministic
ID_315B9C02,CUST_STORY_RAHUL,email_hash,rahul_demo_hash,,,KA,Morning,1.0,deterministic
ID_0970D53B,CUST_STORY_RAHUL,phone_hash,rahul_phone_hash,,,MH,Afternoon,1.0,deterministic
ID_1D2735F4,CUST_STORY_PRIYA,device_id,DEV_FAMILY_LAPTOP,Mobile,Chrome,MH,Night,0.6,probabilistic
ID_CFC4D6D0,CUST_STORY_ARJUN,device_id,DEV_FAMILY_LAPTOP,Tablet,Chrome,MH,Night,0.4,probabilistic
ID_3707FD75,CUST_STORY_PRIYA,email,priya@gmail.com,,,DL,Evening,1.0,deterministic
ID_67B0878D,CUST_STORY_ARJUN,email,arjun@gmail.com,,,TN,Afternoon,1.0,deterministic
ID_FC1E7A84,CUST_STORY_PRIYA,email_hash,priya_demo_hash,,,MH,Morning,1.0,deterministic
ID_CCF59A09,CUST_STORY_ARJUN,email_hash,arjun_demo_hash,,,DL,Morning,1.0,deterministic
ID_8FED704E,CUST_STORY_PRIYA,phone_hash,priya_phone_hash,,,MH,Night,1.0,deterministic
ID_EA07379B,CUST_STORY_ARJUN,phone_hash,arjun_phone_hash,,,KA,Afternoon,1.0,deterministic
ID_3612E1B6,CUST_STORY_SNEHA,device_id,DEV_88,Mobile,Chrome,DL,Night,1.0,deterministic
ID_FAF2BA21,CUST_STORY_SNEHA,email,sneha@gmail.com,,,KA,Night,1.0,deterministic
ID_7AB3CD0D,CUST_STORY_SNEHA,email_hash,sneha_demo_hash,,,KA,Night,1.0,deterministic
ID_14E09C4A,CUST_STORY_SNEHA,phone_hash,sneha_phone_hash,,,KA,Afternoon,1.0,deterministic
ID_B966C02F,CUST_D3620381,cookie,COOKIE_52B69B492120,,Edge,MH,Morning,0.78,probabilistic
